"X-Accelerate(m^2/s)","Y-Accelerate(m^2/s)","Z-Accelerate(m^2/s)"
-0.208000,0.104000,2.569717
-0.208000,0.104000,2.569717
-0.208000,0.104000,2.569717
0.050000,-0.074000,1.993529
0.050000,-0.074000,1.993529
0.050000,-0.074000,1.993529
0.050000,-0.074000,1.993529
0.050000,-0.074000,1.993529
-0.042000,0.028000,2.630316
-0.042000,0.028000,2.630316
-0.042000,0.028000,2.630316
-0.042000,0.028000,2.630316
-0.042000,0.028000,2.630316
0.126000,-0.284000,2.486631
0.126000,-0.284000,2.486631
0.126000,-0.284000,2.486631
0.126000,-0.284000,2.486631
0.126000,-0.284000,2.486631
0.050000,0.014000,2.704437
0.050000,0.014000,2.704437
0.050000,0.014000,2.704437
0.050000,0.014000,2.704437
0.050000,0.014000,2.704437
-0.162000,-0.106000,1.570088
-0.162000,-0.106000,1.570088
-0.162000,-0.106000,1.570088
-0.162000,-0.106000,1.570088
-0.162000,-0.106000,1.570088
0.022000,-0.018000,2.627789
0.022000,-0.018000,2.627789
0.022000,-0.018000,2.627789
0.022000,-0.018000,2.627789
0.022000,-0.018000,2.627789
0.142000,-0.322000,2.703801
0.142000,-0.322000,2.703801
0.142000,-0.322000,2.703801
0.142000,-0.322000,2.703801
0.142000,-0.322000,2.703801
0.168000,0.118000,3.016103
0.168000,0.118000,3.016103
0.168000,0.118000,3.016103
0.168000,0.118000,3.016103
0.168000,0.118000,3.016103
0.084000,-0.068000,1.717189
0.084000,-0.068000,1.717189
0.084000,-0.068000,1.717189
0.084000,-0.068000,1.717189
0.084000,-0.068000,1.717189
0.104000,0.068000,2.197717
0.104000,0.068000,2.197717
0.104000,0.068000,2.197717
0.104000,0.068000,2.197717
0.104000,0.068000,2.197717
-0.064000,0.222000,2.074406
-0.064000,0.222000,2.074406
-0.064000,0.222000,2.074406
-0.064000,0.222000,2.074406
-0.064000,0.222000,2.074406
-0.258000,0.040000,2.147804
-0.258000,0.040000,2.147804
-0.258000,0.040000,2.147804
-0.258000,0.040000,2.147804
-0.258000,0.040000,2.147804
-0.032000,0.016000,1.926576
-0.032000,0.016000,1.926576
-0.032000,0.016000,1.926576
-0.032000,0.016000,1.926576
-0.032000,0.016000,1.926576
-0.064000,-0.114000,2.389151
-0.064000,-0.114000,2.389151
-0.064000,-0.114000,2.389151
-0.064000,-0.114000,2.389151
-0.064000,-0.114000,2.389151
0.082000,-0.112000,1.994325
0.082000,-0.112000,1.994325
0.082000,-0.112000,1.994325
0.082000,-0.112000,1.994325
0.082000,-0.112000,1.994325
0.208000,0.090000,1.706202
0.208000,0.090000,1.706202
0.208000,0.090000,1.706202
0.208000,0.090000,1.706202
0.208000,0.090000,1.706202
0.144000,0.224000,3.095680
0.144000,0.224000,3.095680
0.144000,0.224000,3.095680
0.144000,0.224000,3.095680
0.144000,0.224000,3.095680
-0.144000,0.174000,2.506614
-0.144000,0.174000,2.506614
-0.144000,0.174000,2.506614
-0.144000,0.174000,2.506614
-0.144000,0.174000,2.506614
-0.182000,-0.058000,1.702323
-0.182000,-0.058000,1.702323
-0.182000,-0.058000,1.702323
-0.182000,-0.058000,1.702323
-0.182000,-0.058000,1.702323
0.206000,-0.002000,2.810312
0.206000,-0.002000,2.810312
0.206000,-0.002000,2.810312
0.206000,-0.002000,2.810312
0.206000,-0.002000,2.810312
0.120000,0.002000,2.220765
0.120000,0.002000,2.220765
0.120000,0.002000,2.220765
0.120000,0.002000,2.220765
0.120000,0.002000,2.220765
-0.076000,-0.034000,1.653240
-0.076000,-0.034000,1.653240
-0.076000,-0.034000,1.653240
-0.076000,-0.034000,1.653240
-0.076000,-0.034000,1.653240
-0.198000,-0.188000,2.108687
-0.198000,-0.188000,2.108687
-0.198000,-0.188000,2.108687
-0.198000,-0.188000,2.108687
-0.198000,-0.188000,2.108687
0.032000,0.140000,3.146512
0.032000,0.140000,3.146512
0.032000,0.140000,3.146512
0.032000,0.140000,3.146512
0.032000,0.140000,3.146512
-0.082000,-0.232000,2.565210
-0.082000,-0.232000,2.565210
-0.082000,-0.232000,2.565210
-0.082000,-0.232000,2.565210
-0.082000,-0.232000,2.565210
-0.010000,-0.120000,1.832654
-0.010000,-0.120000,1.832654
-0.010000,-0.120000,1.832654
-0.010000,-0.120000,1.832654
-0.010000,-0.120000,1.832654
-0.166000,-0.072000,1.585133
-0.166000,-0.072000,1.585133
-0.166000,-0.072000,1.585133
-0.166000,-0.072000,1.585133
-0.166000,-0.072000,1.585133
0.070000,0.166000,1.828496
0.070000,0.166000,1.828496
0.070000,0.166000,1.828496
0.070000,0.166000,1.828496
0.070000,0.166000,1.828496
-0.064000,0.066000,2.069658
-0.064000,0.066000,2.069658
-0.064000,0.066000,2.069658
-0.064000,0.066000,2.069658
-0.064000,0.066000,2.069658
0.024000,-0.030000,1.658726
0.024000,-0.030000,1.658726
0.024000,-0.030000,1.658726
0.024000,-0.030000,1.658726
0.024000,-0.030000,1.658726
0.046000,-0.008000,2.125125
0.046000,-0.008000,2.125125
0.046000,-0.008000,2.125125
0.046000,-0.008000,2.125125
0.046000,-0.008000,2.125125
-0.018000,0.070000,2.120353
-0.018000,0.070000,2.120353
-0.018000,0.070000,2.120353
-0.018000,0.070000,2.120353
-0.018000,0.070000,2.120353
-0.070000,0.042000,2.349832
-0.070000,0.042000,2.349832
-0.070000,0.042000,2.349832
-0.070000,0.042000,2.349832
-0.070000,0.042000,2.349832
0.056000,-0.342000,3.086144
0.056000,-0.342000,3.086144
0.056000,-0.342000,3.086144
0.056000,-0.342000,3.086144
0.056000,-0.342000,3.086144
0.000000,0.042000,1.653092
0.000000,0.042000,1.653092
0.000000,0.042000,1.653092
0.000000,0.042000,1.653092
0.000000,0.042000,1.653092
0.026000,0.096000,1.989620
0.026000,0.096000,1.989620
0.026000,0.096000,1.989620
0.026000,0.096000,1.989620
0.026000,0.096000,1.989620
0.054000,-0.036000,2.552479
0.054000,-0.036000,2.552479
0.054000,-0.036000,2.552479
0.054000,-0.036000,2.552479
0.054000,-0.036000,2.552479
0.022000,-0.206000,2.270793
0.022000,-0.206000,2.270793
0.022000,-0.206000,2.270793
0.022000,-0.206000,2.270793
0.022000,-0.206000,2.270793
0.092000,-0.012000,2.034685
0.092000,-0.012000,2.034685
0.092000,-0.012000,2.034685
0.092000,-0.012000,2.034685
0.092000,-0.012000,2.034685
-0.040000,-0.200000,2.288277
-0.040000,-0.200000,2.288277
-0.040000,-0.200000,2.288277
-0.040000,-0.200000,2.288277
-0.040000,-0.200000,2.288277
-0.176000,-0.100000,2.755132
-0.176000,-0.100000,2.755132
-0.176000,-0.100000,2.755132
-0.176000,-0.100000,2.755132
-0.176000,-0.100000,2.755132
0.086000,0.088000,2.321208
0.086000,0.088000,2.321208
0.086000,0.088000,2.321208
0.086000,0.088000,2.321208
0.086000,0.088000,2.321208
-0.002000,-0.056000,2.403142
-0.002000,-0.056000,2.403142
-0.002000,-0.056000,2.403142
-0.002000,-0.056000,2.403142
-0.002000,-0.056000,2.403142
-0.172000,-0.254000,2.058083
-0.172000,-0.254000,2.058083
-0.172000,-0.254000,2.058083
-0.172000,-0.254000,2.058083
-0.172000,-0.254000,2.058083
-0.168000,0.162000,2.528043
-0.168000,0.162000,2.528043
-0.168000,0.162000,2.528043
-0.168000,0.162000,2.528043
-0.168000,0.162000,2.528043
-0.040000,0.010000,2.584998
-0.040000,0.010000,2.584998
-0.040000,0.010000,2.584998
-0.040000,0.010000,2.584998
-0.040000,0.010000,2.584998
0.178000,-0.032000,2.193502
0.178000,-0.032000,2.193502
0.178000,-0.032000,2.193502
0.178000,-0.032000,2.193502
0.178000,-0.032000,2.193502
-0.052000,0.318000,1.370912
-0.052000,0.318000,1.370912
-0.052000,0.318000,1.370912
-0.052000,0.318000,1.370912
-0.052000,0.318000,1.370912
0.134000,-0.148000,2.052140
0.134000,-0.148000,2.052140
0.134000,-0.148000,2.052140
0.134000,-0.148000,2.052140
0.134000,-0.148000,2.052140
-0.006000,0.082000,2.881620
-0.006000,0.082000,2.881620
-0.006000,0.082000,2.881620
-0.006000,0.082000,2.881620
-0.006000,0.082000,2.881620
0.178000,0.006000,2.656063
0.178000,0.006000,2.656063
0.178000,0.006000,2.656063
0.178000,0.006000,2.656063
0.178000,0.006000,2.656063
-0.032000,-0.090000,1.280937
-0.032000,-0.090000,1.280937
-0.032000,-0.090000,1.280937
-0.032000,-0.090000,1.280937
-0.032000,-0.090000,1.280937
-0.212000,-0.054000,2.427984
-0.212000,-0.054000,2.427984
-0.212000,-0.054000,2.427984
-0.212000,-0.054000,2.427984
-0.212000,-0.054000,2.427984
0.130000,-0.158000,2.488931
0.130000,-0.158000,2.488931
0.130000,-0.158000,2.488931
0.130000,-0.158000,2.488931
0.130000,-0.158000,2.488931
-0.008000,-0.248000,2.102834
-0.008000,-0.248000,2.102834
-0.008000,-0.248000,2.102834
-0.008000,-0.248000,2.102834
-0.008000,-0.248000,2.102834
0.158000,0.048000,2.206618
0.158000,0.048000,2.206618
0.158000,0.048000,2.206618
0.158000,0.048000,2.206618
0.158000,0.048000,2.206618
-0.016000,-0.142000,2.677896
-0.016000,-0.142000,2.677896
-0.016000,-0.142000,2.677896
-0.016000,-0.142000,2.677896
-0.016000,-0.142000,2.677896
0.218000,0.076000,2.269848
0.218000,0.076000,2.269848
0.218000,0.076000,2.269848
0.218000,0.076000,2.269848
0.218000,0.076000,2.269848
0.270000,0.118000,2.119074
0.270000,0.118000,2.119074
0.270000,0.118000,2.119074
0.270000,0.118000,2.119074
0.270000,0.118000,2.119074
-0.214000,0.102000,2.137337
-0.214000,0.102000,2.137337
-0.214000,0.102000,2.137337
-0.214000,0.102000,2.137337
-0.214000,0.102000,2.137337
0.036000,0.052000,2.613465
0.036000,0.052000,2.613465
0.036000,0.052000,2.613465
0.036000,0.052000,2.613465
0.036000,0.052000,2.613465
0.052000,-0.098000,2.114125
0.052000,-0.098000,2.114125
0.052000,-0.098000,2.114125
0.052000,-0.098000,2.114125
0.052000,-0.098000,2.114125
0.046000,-0.112000,2.077431
0.046000,-0.112000,2.077431
0.046000,-0.112000,2.077431
0.046000,-0.112000,2.077431
0.046000,-0.112000,2.077431
0.060000,-0.056000,1.171049
0.060000,-0.056000,1.171049
0.060000,-0.056000,1.171049
0.060000,-0.056000,1.171049
0.060000,-0.056000,1.171049
0.018000,-0.058000,2.483297
0.018000,-0.058000,2.483297
0.018000,-0.058000,2.483297
0.018000,-0.058000,2.483297
0.018000,-0.058000,2.483297
-0.136000,-0.118000,2.446056
-0.136000,-0.118000,2.446056
-0.136000,-0.118000,2.446056
-0.136000,-0.118000,2.446056
-0.136000,-0.118000,2.446056
-0.194000,-0.028000,2.835942
-0.194000,-0.028000,2.835942
-0.194000,-0.028000,2.835942
-0.194000,-0.028000,2.835942
-0.194000,-0.028000,2.835942
-0.202000,0.170000,2.133609
-0.202000,0.170000,2.133609
-0.202000,0.170000,2.133609
-0.202000,0.170000,2.133609
-0.202000,0.170000,2.133609
-0.050000,-0.264000,2.136497
-0.050000,-0.264000,2.136497
-0.050000,-0.264000,2.136497
-0.050000,-0.264000,2.136497
-0.050000,-0.264000,2.136497
-0.136000,-0.062000,1.941984
-0.136000,-0.062000,1.941984
-0.136000,-0.062000,1.941984
-0.136000,-0.062000,1.941984
-0.136000,-0.062000,1.941984
0.090000,-0.080000,2.637791
0.090000,-0.080000,2.637791
0.090000,-0.080000,2.637791
0.090000,-0.080000,2.637791
0.090000,-0.080000,2.637791
-0.248000,-0.068000,1.500452
-0.248000,-0.068000,1.500452
-0.248000,-0.068000,1.500452
-0.248000,-0.068000,1.500452
-0.248000,-0.068000,1.500452
-0.004000,-0.152000,1.944881
-0.004000,-0.152000,1.944881
-0.004000,-0.152000,1.944881
-0.004000,-0.152000,1.944881
-0.004000,-0.152000,1.944881
-0.224000,0.062000,2.086648
-0.224000,0.062000,2.086648
-0.224000,0.062000,2.086648
-0.224000,0.062000,2.086648
-0.224000,0.062000,2.086648
0.134000,0.076000,3.341373
0.134000,0.076000,3.341373
0.134000,0.076000,3.341373
0.134000,0.076000,3.341373
0.134000,0.076000,3.341373
-0.160000,-0.120000,2.615933
-0.160000,-0.120000,2.615933
-0.160000,-0.120000,2.615933
-0.160000,-0.120000,2.615933
-0.160000,-0.120000,2.615933
0.112000,-0.084000,1.608142
0.112000,-0.084000,1.608142
0.112000,-0.084000,1.608142
0.112000,-0.084000,1.608142
0.112000,-0.084000,1.608142
0.030000,-0.012000,1.889755
0.030000,-0.012000,1.889755
0.030000,-0.012000,1.889755
0.030000,-0.012000,1.889755
0.030000,-0.012000,1.889755
0.278000,-0.052000,1.569502
0.278000,-0.052000,1.569502
0.278000,-0.052000,1.569502
0.278000,-0.052000,1.569502
0.278000,-0.052000,1.569502
-0.348000,-0.048000,1.670394
-0.348000,-0.048000,1.670394
-0.348000,-0.048000,1.670394
-0.348000,-0.048000,1.670394
-0.348000,-0.048000,1.670394
-0.198000,-0.136000,2.979707
-0.198000,-0.136000,2.979707
-0.198000,-0.136000,2.979707
-0.198000,-0.136000,2.979707
-0.198000,-0.136000,2.979707
0.080000,0.110000,1.632904
0.080000,0.110000,1.632904
0.080000,0.110000,1.632904
0.080000,0.110000,1.632904
0.080000,0.110000,1.632904
0.128000,-0.090000,1.613525
0.128000,-0.090000,1.613525
0.128000,-0.090000,1.613525
0.128000,-0.090000,1.613525
0.128000,-0.090000,1.613525
-0.126000,0.000000,2.511977
-0.126000,0.000000,2.511977
-0.126000,0.000000,2.511977
-0.126000,0.000000,2.511977
-0.126000,0.000000,2.511977
-0.090000,-0.148000,1.841034
-0.090000,-0.148000,1.841034
-0.090000,-0.148000,1.841034
-0.090000,-0.148000,1.841034
-0.090000,-0.148000,1.841034
-0.142000,-0.210000,2.288570
-0.142000,-0.210000,2.288570
-0.142000,-0.210000,2.288570
-0.142000,-0.210000,2.288570
-0.142000,-0.210000,2.288570
-0.142000,0.200000,2.359235
-0.142000,0.200000,2.359235
-0.142000,0.200000,2.359235
-0.142000,0.200000,2.359235
-0.142000,0.200000,2.359235
0.022000,-0.156000,3.467562
0.022000,-0.156000,3.467562
0.022000,-0.156000,3.467562
0.022000,-0.156000,3.467562
0.022000,-0.156000,3.467562
-0.060000,-0.094000,1.834231
-0.060000,-0.094000,1.834231
-0.060000,-0.094000,1.834231
-0.060000,-0.094000,1.834231
-0.060000,-0.094000,1.834231
-0.064000,-0.022000,2.185468
-0.064000,-0.022000,2.185468
-0.064000,-0.022000,2.185468
-0.064000,-0.022000,2.185468
-0.064000,-0.022000,2.185468
0.054000,0.132000,2.482889
0.054000,0.132000,2.482889
0.054000,0.132000,2.482889
0.054000,0.132000,2.482889
0.054000,0.132000,2.482889
-0.166000,-0.030000,2.596808
-0.166000,-0.030000,2.596808
-0.166000,-0.030000,2.596808
-0.166000,-0.030000,2.596808
-0.166000,-0.030000,2.596808
0.038000,-0.062000,2.365017
0.038000,-0.062000,2.365017
0.038000,-0.062000,2.365017
0.038000,-0.062000,2.365017
0.038000,-0.062000,2.365017
-0.026000,-0.182000,2.365949
-0.026000,-0.182000,2.365949
-0.026000,-0.182000,2.365949
-0.026000,-0.182000,2.365949
-0.026000,-0.182000,2.365949
-0.030000,0.000000,2.302549
-0.030000,0.000000,2.302549
-0.030000,0.000000,2.302549
-0.030000,0.000000,2.302549
-0.030000,0.000000,2.302549
-0.020000,-0.102000,2.301137
-0.020000,-0.102000,2.301137
-0.020000,-0.102000,2.301137
-0.020000,-0.102000,2.301137
-0.020000,-0.102000,2.301137
-0.144000,0.184000,2.300070
-0.144000,0.184000,2.300070
-0.144000,0.184000,2.300070
-0.144000,0.184000,2.300070
-0.144000,0.184000,2.300070
-0.238000,0.124000,2.483093
-0.238000,0.124000,2.483093
-0.238000,0.124000,2.483093
-0.238000,0.124000,2.483093
-0.238000,0.124000,2.483093
0.032000,-0.058000,2.450076
0.032000,-0.058000,2.450076
0.032000,-0.058000,2.450076
0.032000,-0.058000,2.450076
0.032000,-0.058000,2.450076
0.060000,0.144000,2.010599
0.060000,0.144000,2.010599
0.060000,0.144000,2.010599
0.060000,0.144000,2.010599
0.060000,0.144000,2.010599
0.010000,0.144000,1.941990
0.010000,0.144000,1.941990
0.010000,0.144000,1.941990
0.010000,0.144000,1.941990
0.010000,0.144000,1.941990
-0.008000,-0.228000,1.874584
-0.008000,-0.228000,1.874584
-0.008000,-0.228000,1.874584
-0.008000,-0.228000,1.874584
-0.008000,-0.228000,1.874584
-0.268000,0.082000,2.736946
-0.268000,0.082000,2.736946
-0.268000,0.082000,2.736946
-0.268000,0.082000,2.736946
-0.268000,0.082000,2.736946
-0.010000,-0.140000,3.095917
-0.010000,-0.140000,3.095917
-0.010000,-0.140000,3.095917
-0.010000,-0.140000,3.095917
-0.010000,-0.140000,3.095917
0.004000,0.186000,1.901813
0.004000,0.186000,1.901813
0.004000,0.186000,1.901813
0.004000,0.186000,1.901813
0.004000,0.186000,1.901813
-0.170000,-0.112000,1.604369
-0.170000,-0.112000,1.604369
-0.170000,-0.112000,1.604369
-0.170000,-0.112000,1.604369
-0.170000,-0.112000,1.604369
0.118000,0.030000,2.422542
0.118000,0.030000,2.422542
0.118000,0.030000,2.422542
0.118000,0.030000,2.422542
0.118000,0.030000,2.422542
0.130000,-0.094000,2.526608
0.130000,-0.094000,2.526608
0.130000,-0.094000,2.526608
0.130000,-0.094000,2.526608
0.130000,-0.094000,2.526608
-0.008000,0.214000,2.705130
-0.008000,0.214000,2.705130
-0.008000,0.214000,2.705130
-0.008000,0.214000,2.705130
-0.008000,0.214000,2.705130
0.152000,-0.154000,2.258105
0.152000,-0.154000,2.258105
0.152000,-0.154000,2.258105
0.152000,-0.154000,2.258105
0.152000,-0.154000,2.258105
-0.024000,0.016000,2.782383
-0.024000,0.016000,2.782383
-0.024000,0.016000,2.782383
-0.024000,0.016000,2.782383
-0.024000,0.016000,2.782383
-0.018000,0.246000,1.845316
-0.018000,0.246000,1.845316
-0.018000,0.246000,1.845316
-0.018000,0.246000,1.845316
-0.018000,0.246000,1.845316
-0.072000,0.122000,2.428655
-0.072000,0.122000,2.428655
-0.072000,0.122000,2.428655
-0.072000,0.122000,2.428655
-0.072000,0.122000,2.428655
0.078000,0.188000,2.347088
0.078000,0.188000,2.347088
0.078000,0.188000,2.347088
0.078000,0.188000,2.347088
0.078000,0.188000,2.347088
0.100000,-0.082000,2.417224
0.100000,-0.082000,2.417224
0.100000,-0.082000,2.417224
0.100000,-0.082000,2.417224
0.100000,-0.082000,2.417224
-0.152000,0.082000,1.783623
-0.152000,0.082000,1.783623
-0.152000,0.082000,1.783623
-0.152000,0.082000,1.783623
-0.152000,0.082000,1.783623
0.076000,0.026000,2.333020
0.076000,0.026000,2.333020
0.076000,0.026000,2.333020
0.076000,0.026000,2.333020
0.076000,0.026000,2.333020
-0.130000,-0.250000,1.667017
-0.130000,-0.250000,1.667017
-0.130000,-0.250000,1.667017
-0.130000,-0.250000,1.667017
-0.130000,-0.250000,1.667017
-0.222000,0.000000,1.982344
-0.222000,0.000000,1.982344
-0.222000,0.000000,1.982344
-0.222000,0.000000,1.982344
-0.222000,0.000000,1.982344
-0.020000,-0.140000,1.848494
-0.020000,-0.140000,1.848494
-0.020000,-0.140000,1.848494
-0.020000,-0.140000,1.848494
-0.020000,-0.140000,1.848494
-0.046000,0.120000,2.356572
-0.046000,0.120000,2.356572
-0.046000,0.120000,2.356572
-0.046000,0.120000,2.356572
-0.046000,0.120000,2.356572
0.268000,0.066000,2.415389
0.268000,0.066000,2.415389
0.268000,0.066000,2.415389
0.268000,0.066000,2.415389
0.268000,0.066000,2.415389
0.184000,-0.108000,2.157780
0.184000,-0.108000,2.157780
0.184000,-0.108000,2.157780
0.184000,-0.108000,2.157780
0.184000,-0.108000,2.157780
0.068000,0.096000,2.432690
0.068000,0.096000,2.432690
0.068000,0.096000,2.432690
0.068000,0.096000,2.432690
0.068000,0.096000,2.432690
-0.156000,-0.016000,1.580452
-0.156000,-0.016000,1.580452
-0.156000,-0.016000,1.580452
-0.156000,-0.016000,1.580452
-0.156000,-0.016000,1.580452
0.088000,-0.066000,2.237003
0.088000,-0.066000,2.237003
0.088000,-0.066000,2.237003
0.088000,-0.066000,2.237003
0.088000,-0.066000,2.237003
-0.134000,0.122000,2.938069
-0.134000,0.122000,2.938069
-0.134000,0.122000,2.938069
-0.134000,0.122000,2.938069
-0.134000,0.122000,2.938069
-0.286000,-0.152000,2.493425
-0.286000,-0.152000,2.493425
-0.286000,-0.152000,2.493425
-0.286000,-0.152000,2.493425
-0.286000,-0.152000,2.493425
-0.018000,-0.018000,2.385814
-0.018000,-0.018000,2.385814
-0.018000,-0.018000,2.385814
-0.018000,-0.018000,2.385814
-0.018000,-0.018000,2.385814
-0.088000,0.050000,2.343798
-0.088000,0.050000,2.343798
-0.088000,0.050000,2.343798
-0.088000,0.050000,2.343798
-0.088000,0.050000,2.343798
-0.080000,0.310000,2.238465
-0.080000,0.310000,2.238465
-0.080000,0.310000,2.238465
-0.080000,0.310000,2.238465
-0.080000,0.310000,2.238465
-0.030000,-0.252000,2.267941
-0.030000,-0.252000,2.267941
-0.030000,-0.252000,2.267941
-0.030000,-0.252000,2.267941
-0.030000,-0.252000,2.267941
0.022000,0.006000,2.767721
0.022000,0.006000,2.767721
0.022000,0.006000,2.767721
0.022000,0.006000,2.767721
0.022000,0.006000,2.767721
-0.138000,0.078000,2.199369
-0.138000,0.078000,2.199369
-0.138000,0.078000,2.199369
-0.138000,0.078000,2.199369
-0.138000,0.078000,2.199369
0.006000,-0.028000,2.066839
0.006000,-0.028000,2.066839
0.006000,-0.028000,2.066839
0.006000,-0.028000,2.066839
0.006000,-0.028000,2.066839
0.018000,-0.090000,2.400606
0.018000,-0.090000,2.400606
0.018000,-0.090000,2.400606
0.018000,-0.090000,2.400606
0.018000,-0.090000,2.400606
0.070000,-0.096000,1.969549
0.070000,-0.096000,1.969549
0.070000,-0.096000,1.969549
0.070000,-0.096000,1.969549
0.070000,-0.096000,1.969549
-0.070000,0.296000,2.221204
-0.070000,0.296000,2.221204
-0.070000,0.296000,2.221204
-0.070000,0.296000,2.221204
-0.070000,0.296000,2.221204
-0.000000,0.196000,2.300907
-0.000000,0.196000,2.300907
-0.000000,0.196000,2.300907
-0.000000,0.196000,2.300907
-0.000000,0.196000,2.300907
0.162000,0.094000,1.928677
0.162000,0.094000,1.928677
0.162000,0.094000,1.928677
0.162000,0.094000,1.928677
0.162000,0.094000,1.928677
-0.034000,0.258000,2.446239
-0.034000,0.258000,2.446239
-0.034000,0.258000,2.446239
-0.034000,0.258000,2.446239
-0.034000,0.258000,2.446239
0.076000,0.070000,2.469832
0.076000,0.070000,2.469832
0.076000,0.070000,2.469832
0.076000,0.070000,2.469832
0.076000,0.070000,2.469832
0.104000,-0.114000,1.777826
0.104000,-0.114000,1.777826
0.104000,-0.114000,1.777826
0.104000,-0.114000,1.777826
0.104000,-0.114000,1.777826
-0.062000,0.052000,2.151028
-0.062000,0.052000,2.151028
-0.062000,0.052000,2.151028
-0.062000,0.052000,2.151028
-0.062000,0.052000,2.151028
0.166000,0.110000,2.424400
0.166000,0.110000,2.424400
0.166000,0.110000,2.424400
0.166000,0.110000,2.424400
0.166000,0.110000,2.424400
-0.264000,-0.066000,2.100076
-0.264000,-0.066000,2.100076
-0.264000,-0.066000,2.100076
-0.264000,-0.066000,2.100076
-0.264000,-0.066000,2.100076
0.082000,-0.008000,2.201239
0.082000,-0.008000,2.201239
0.082000,-0.008000,2.201239
0.082000,-0.008000,2.201239
0.082000,-0.008000,2.201239
0.028000,-0.004000,1.961677
0.028000,-0.004000,1.961677
0.028000,-0.004000,1.961677
0.028000,-0.004000,1.961677
0.028000,-0.004000,1.961677
0.032000,0.098000,1.603608
0.032000,0.098000,1.603608
0.032000,0.098000,1.603608
0.032000,0.098000,1.603608
0.032000,0.098000,1.603608
-0.008000,-0.210000,2.844027
-0.008000,-0.210000,2.844027
-0.008000,-0.210000,2.844027
-0.008000,-0.210000,2.844027
-0.008000,-0.210000,2.844027
-0.162000,0.030000,2.131547
-0.162000,0.030000,2.131547
-0.162000,0.030000,2.131547
-0.162000,0.030000,2.131547
-0.162000,0.030000,2.131547
0.026000,0.138000,1.630579
0.026000,0.138000,1.630579
0.026000,0.138000,1.630579
0.026000,0.138000,1.630579
0.026000,0.138000,1.630579
0.132000,-0.070000,1.865590
0.132000,-0.070000,1.865590
0.132000,-0.070000,1.865590
0.132000,-0.070000,1.865590
0.132000,-0.070000,1.865590
0.018000,-0.146000,3.208309
0.018000,-0.146000,3.208309
0.018000,-0.146000,3.208309
0.018000,-0.146000,3.208309
0.018000,-0.146000,3.208309
-0.036000,0.092000,2.738864
-0.036000,0.092000,2.738864
-0.036000,0.092000,2.738864
-0.036000,0.092000,2.738864
-0.036000,0.092000,2.738864
0.102000,-0.092000,2.589661
0.102000,-0.092000,2.589661
0.102000,-0.092000,2.589661
0.102000,-0.092000,2.589661
0.102000,-0.092000,2.589661
-0.170000,-0.238000,1.938127
-0.170000,-0.238000,1.938127
-0.170000,-0.238000,1.938127
-0.170000,-0.238000,1.938127
-0.170000,-0.238000,1.938127
-0.196000,0.154000,2.472881
-0.196000,0.154000,2.472881
-0.196000,0.154000,2.472881
-0.196000,0.154000,2.472881
-0.196000,0.154000,2.472881
-0.108000,0.012000,3.111708
-0.108000,0.012000,3.111708
-0.108000,0.012000,3.111708
-0.108000,0.012000,3.111708
-0.108000,0.012000,3.111708
-0.146000,-0.156000,1.773655
-0.146000,-0.156000,1.773655
-0.146000,-0.156000,1.773655
-0.146000,-0.156000,1.773655
-0.146000,-0.156000,1.773655
0.076000,0.086000,1.615180
0.076000,0.086000,1.615180
0.076000,0.086000,1.615180
0.076000,0.086000,1.615180
0.076000,0.086000,1.615180
0.034000,0.046000,1.656779
0.034000,0.046000,1.656779
0.034000,0.046000,1.656779
0.034000,0.046000,1.656779
0.034000,0.046000,1.656779
-0.098000,-0.182000,2.083716
-0.098000,-0.182000,2.083716
-0.098000,-0.182000,2.083716
-0.098000,-0.182000,2.083716
-0.098000,-0.182000,2.083716
0.122000,-0.078000,2.121664
0.122000,-0.078000,2.121664
0.122000,-0.078000,2.121664
0.122000,-0.078000,2.121664
0.122000,-0.078000,2.121664
0.290000,0.060000,1.921393
0.290000,0.060000,1.921393
0.290000,0.060000,1.921393
0.290000,0.060000,1.921393
0.290000,0.060000,1.921393
-0.022000,0.082000,2.474988
-0.022000,0.082000,2.474988
-0.022000,0.082000,2.474988
-0.022000,0.082000,2.474988
-0.022000,0.082000,2.474988
-0.104000,-0.094000,2.210139
-0.104000,-0.094000,2.210139
-0.104000,-0.094000,2.210139
-0.104000,-0.094000,2.210139
-0.104000,-0.094000,2.210139
-0.094000,0.114000,2.235948
-0.094000,0.114000,2.235948
-0.094000,0.114000,2.235948
-0.094000,0.114000,2.235948
-0.094000,0.114000,2.235948
-0.018000,0.040000,1.430792
-0.018000,0.040000,1.430792
-0.018000,0.040000,1.430792
-0.018000,0.040000,1.430792
-0.018000,0.040000,1.430792
-0.058000,0.012000,3.061008
-0.058000,0.012000,3.061008
-0.058000,0.012000,3.061008
-0.058000,0.012000,3.061008
-0.058000,0.012000,3.061008
-0.202000,-0.064000,2.225819
-0.202000,-0.064000,2.225819
-0.202000,-0.064000,2.225819
-0.202000,-0.064000,2.225819
-0.202000,-0.064000,2.225819
-0.052000,-0.080000,1.424907
-0.052000,-0.080000,1.424907
-0.052000,-0.080000,1.424907
-0.052000,-0.080000,1.424907
-0.052000,-0.080000,1.424907
0.002000,-0.104000,2.283280
0.002000,-0.104000,2.283280
0.002000,-0.104000,2.283280
0.002000,-0.104000,2.283280
